collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
48722,PaleoDB,"M. Carrano","n. gen.",Ajkaceratops,,,15353,"Cretaceous 6"
48722,PaleoDB,"M. Carrano",,Hungarosaurus,,,15353,"Cretaceous 6"
48722,PaleoDB,"M. Carrano","n. gen.",Hungarosaurus,,Nodosauridae,15353,"Cretaceous 6"
48722,PaleoDB,"M. Carrano",,Mochlodon,,,15353,"Cretaceous 6"
48722,PaleoDB,"M. Carrano","n. gen.",Pneumatoraptor,,,15353,"Cretaceous 6"
48725,ETE,"M. Carrano","n. gen.",Hadrosaurus,,,13004,"Cretaceous 7"
48822,ETE,"M. Carrano",,Mamenchisaurus,,,13009,
48824,ETE,"M. Carrano",,Massospondylus,cf.,Massospondylus,25375,"Jurassic 1"
48825,ETE,"M. Carrano",,Massospondylus,cf.,Massospondylus,25375,"Jurassic 1"
48826,ETE,"M. Carrano",cf.,Heterodontosaurus,,,25375,"Jurassic 1"
48826,ETE,"M. Carrano",,Massospondylus,,Massospondylus,25375,"Jurassic 1"
48827,ETE,"M. Carrano",,Massospondylus,,,13010,"Jurassic 1"
48828,ETE,"M. Carrano","n. gen.",Lycorhinus,"n. gen.",Lanasaurus,13011,"Jurassic 1"
48829,ETE,"M. Carrano","n. gen.",Lapampasaurus,?,Hadrosaurinae,13012,
48834,ETE,"M. Carrano",?,Kritosaurus,cf.,Kritosaurus,24167,"Cretaceous 7"
48834,ETE,"M. Carrano",cf.,Brachyceratops,,,24167,"Cretaceous 7"
48835,ETE,"M. Carrano",cf.,Kritosaurus,,,24167,"Cretaceous 7"
48836,PaleoDB,"M. Carrano",,Edmontosaurus,,Anatosaurus,12319,"Cretaceous 8"
48837,ETE,"M. Carrano",,Stegosaurus,,,46207,
48837,ETE,"M. Carrano",,Apatosaurus,,,46207,
48837,ETE,"M. Carrano",,Camarasaurus,,,46207,
48837,ETE,"M. Carrano",,Allosaurus,,,46207,
48837,ETE,"M. Carrano",,Haplocanthosaurus,,Diplodocus,46207,
48838,ETE,"M. Carrano",?,Saurolophus,,Saurolophinae,18055,"Cretaceous 7"
48839,ETE,"M. Carrano",cf.,Parasaurolophus,,Parasaurolophus,38106,"Cretaceous 7"
48843,ETE,"M. Carrano",,Stygimoloch,,,17021,"Cretaceous 8"
48844,ETE,"M. Carrano",,Stygimoloch,,,14263,"Cretaceous 8"
48845,ETE,"M. Carrano",,Stygimoloch,,,14263,"Cretaceous 8"
48846,ETE,"M. Carrano",,Stygimoloch,,,13015,"Cretaceous 8"
48847,ETE,"M. Carrano",,Tyrannosaurus,,,9259,"Cretaceous 8"
48848,ETE,"M. Carrano",,Stygimoloch,,Predentata,9259,"Cretaceous 8"
48848,ETE,"M. Carrano",,Tyrannosaurus,,,9259,"Cretaceous 8"
48849,ETE,"M. Carrano","n. gen.",Pyroraptor,,,13017,
48849,ETE,"M. Carrano",,Rhabdodon,,,13017,
48850,ETE,"M. Carrano","n. gen.",Gargantuavis,,Aves,30925,
48850,ETE,"M. Carrano","n. gen.",Ampelosaurus,,Hypselosaurus,30925,
48850,ETE,"M. Carrano",,Rhabdodon,,,30925,
48854,ETE,"M. Carrano","n. gen.",Aepisaurus,"n. gen.",Aepisaurus,23620,"Cretaceous 4"
48861,ETE,"M. Carrano",,Rhabdodon,,Ornithischia,30625,
48862,ETE,"M. Carrano",,Rhabdodon,,,23496,"Cretaceous 8"
48863,ETE,"M. Carrano","n. gen.",Hypselosaurus,"n. gen.",Hypselosaurus,7647,"Cretaceous 8"
48864,ETE,"M. Carrano",,Rhabdodon,,Rhabdodon,46006,"Cretaceous 8"
48864,ETE,"M. Carrano",,Telmatosaurus,,Orthomerus,46006,"Cretaceous 8"
48868,ETE,"M. Carrano",,Titanosaurus,,,13028,
48870,ETE,"M. Carrano",,Megaloolithus,,,13032,
48870,ETE,"M. Carrano",cf.,Prismatoolithus,,Prismatoolithus,13032,
48870,ETE,"M. Carrano",,Ampelosaurus,,,13032,
48870,ETE,"M. Carrano",,Rhabdodon,,,13032,
48870,ETE,"M. Carrano","n. gen.",Martinavis,,,13032,
48925,ETE,"M. Carrano",,Oviraptor,,Protoceratops,13060,"Cretaceous 7"
48927,ETE,"M. Carrano","n. gen.",Oviraptor,"n. gen.",Fenestrosaurus,13076,"Cretaceous 7"
48927,ETE,"M. Carrano",,Mononykus,,,13076,"Cretaceous 7"
48927,ETE,"M. Carrano","n. gen.",Pinacosaurus,,,13076,"Cretaceous 7"
48927,ETE,"M. Carrano",,Protoceratops,,,13076,"Cretaceous 7"
48927,ETE,"M. Carrano",,Protoceratops,,,13076,"Cretaceous 7"
48927,ETE,"M. Carrano","n. gen.",Saurornithoides,"n. gen.",Ornithoides,13076,"Cretaceous 7"
48927,ETE,"M. Carrano",,Oviraptor,,,13076,"Cretaceous 7"
48927,ETE,"M. Carrano","n. gen.",Velociraptor,"n. gen.",Ovoraptor,13076,"Cretaceous 7"
48930,ETE,"M. Carrano","n. gen.",Mongolosaurus,,Sauropoda,13060,
48931,ETE,"M. Carrano",,Protoceratops,,,13060,"Cretaceous 7"
48932,ETE,"M. Carrano",,Archaeornithomimus,,Ornithomimidae,13074,"Cretaceous 7"
48933,ETE,"M. Carrano",,Archaeornithomimus,,Ornithomimidae,13074,"Cretaceous 7"
48933,ETE,"M. Carrano","n. gen.",Bactrosaurus,,Hadrosauridae,13074,"Cretaceous 7"
48933,ETE,"M. Carrano",,Bactrosaurus,,Gilmoreosaurus,13074,"Cretaceous 7"
48934,ETE,"M. Carrano",,Spheroolithus,,Dinosauria,13060,"Cretaceous 7"
48936,PaleoDB,"M. Carrano","n. gen.",Psittacosaurus,,,9632,
48937,PaleoDB,"M. Carrano","n. gen.",Asiatosaurus,"n. gen.",Asiatosaurus,13097,
48937,PaleoDB,"M. Carrano","n. gen.",Prodeinodon,"n. gen.",Prodeinodon,13097,
48937,PaleoDB,"M. Carrano",,Psittacosaurus,,,13097,
48937,PaleoDB,"M. Carrano",,Psittacosaurus,,,13097,
48939,ETE,"M. Carrano",,Psittacosaurus,,,9632,
48939,ETE,"M. Carrano","n. gen.",Psittacosaurus,"n. gen.",Protiguanodon,9632,
48941,ETE,"M. Carrano",,Agujaceratops,,Chasmosaurus,14107,"Cretaceous 7"
48942,ETE,"M. Carrano",,Gilmoreosaurus,,Mandschurosaurus,13061,"Cretaceous 7"
49000,ETE,"M. Carrano","n. gen.",Ornithomimus,,,13071,"Cretaceous 8"
49005,ETE,"M. Carrano","n. gen.",Tyrannosaurus,,,9259,"Cretaceous 8"
49016,ETE,"M. Carrano",,Triceratops,,Triceratops,13079,"Cretaceous 8"
49016,ETE,"M. Carrano",,Edmontosaurus,,Anatosaurus,13079,"Cretaceous 8"
49037,ETE,"M. Carrano",,Magnoavipes,,Aves,23663,"Cretaceous 4"
49040,ETE,"M. Carrano",,Niobrarasaurus,,Hierosaurus,7724,"Cretaceous 6"
49042,ETE,"M. Carrano",,Magnoavipes,,Theropoda,13083,"Cretaceous 4"
49043,ETE,"M. Carrano",?,Silvisaurus,,,13083,
49045,ETE,"M. Carrano",,Niobrarasaurus,,,13087,"Cretaceous 6"
49047,ETE,"M. Carrano",,Wuerhosaurus,,,13379,
49047,ETE,"M. Carrano",cf.,Asiatosaurus,cf.,Asiatosaurus,13379,
49047,ETE,"M. Carrano","n. gen.",Tugulusaurus,,,13379,
49047,ETE,"M. Carrano","n. gen.",Phaedrolosaurus,"n. gen.",Phaedrolosaurus,13379,
49048,ETE,"M. Carrano","n. gen.",Xinjiangovenator,,Phaedrolosaurus,13379,
49079,ETE,"M. Carrano","n. gen.",Hypacrosaurus,"n. gen.",Cheneosaurus,17548,
49095,ETE,"M. Carrano","n. gen.",Loncosaurus,"n. gen.",Loncosaurus,29483,
49097,ETE,"M. Carrano",,Anabisetia,,Iguanodontia,13114,"Cretaceous 6"
49098,ETE,"M. Carrano","n. gen.",Anabisetia,,Iguanodontia,13114,"Cretaceous 6"
49099,ETE,"M. Carrano",,Epachthosaurus,,,13118,
49100,ETE,"M. Carrano",,Barosaurus,,,32805,"Jurassic 6"
49100,ETE,"M. Carrano",?,Camarasaurus,,,32805,"Jurassic 6"
49100,ETE,"M. Carrano",,Dicraeosaurus,,,32805,"Jurassic 6"
49100,ETE,"M. Carrano",,Brachiosaurus,,,32805,"Jurassic 6"
49100,ETE,"M. Carrano",,Tornieria,,,32805,"Jurassic 6"
49105,ETE,"M. Carrano",?,Camarasaurus,,,32808,"Jurassic 6"
49105,ETE,"M. Carrano",,Amphicoelias,,,32808,"Jurassic 6"
49214,ETE,"M. Carrano",,Megalosaurus,,,45828,"Jurassic 5"
49214,ETE,"M. Carrano",,Eutynichnium,"n. gen.",Megalosaurus,45828,"Jurassic 5"
49215,ETE,"M. Carrano",,Dacentrurus,,Omosaurus,13143,"Jurassic 5"
49217,ETE,"M. Carrano",,Lourinhasaurus,cf.,Brontosaurus,45822,"Jurassic 5"
49218,ETE,"M. Carrano",,Lourinhasaurus,,Brontosaurus,45822,
49219,ETE,"M. Carrano",,Dacentrurus,,Omosaurus,13143,"Jurassic 5"
49221,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,45822,"Jurassic 5"
49221,ETE,"M. Carrano",,Dacentrurus,,Omosaurus,45822,"Jurassic 5"
49225,ETE,"M. Carrano",,Dacentrurus,,Omosaurus,13143,"Jurassic 6"
49229,ETE,"M. Carrano",,Lourinhasaurus,,Morosaurus,46682,"Jurassic 5"
49229,ETE,"M. Carrano",,Duriatitan,,Pelorosaurus,46682,"Jurassic 5"
49229,ETE,"M. Carrano",?,Lourinhasaurus,?,Apatosaurus,46682,"Jurassic 5"
49229,ETE,"M. Carrano",,Camarasaurus,,Morosaurus,46682,"Jurassic 5"
49230,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 5"
49230,ETE,"M. Carrano",,Torvosaurus,,Carnosauria,13143,"Jurassic 5"
49233,ETE,"M. Carrano",,Hypacrosaurus,,,12319,
49234,ETE,"M. Carrano",,Edmontosaurus,,,17549,
49235,ETE,"M. Carrano","n. gen.",Lambeosaurus,,,12053,"Cretaceous 7"
49236,ETE,"M. Carrano",,Lambeosaurus,,Lambeosaurus,12053,"Cretaceous 7"
49237,ETE,"M. Carrano",,Lambeosaurus,,Lambeosaurus,24163,"Cretaceous 7"
49238,ETE,"M. Carrano",,Edmontosaurus,,Claosaurus,12319,"Cretaceous 8"
49242,ETE,"M. Carrano",,Duriatitan,,Pelorosaurus,13143,"Jurassic 5"
49245,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 5"
49247,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 6"
49249,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 5"
49250,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 5"
49251,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 5"
49252,ETE,"M. Carrano",,Lourinhasaurus,,Apatosaurus,13143,"Jurassic 5"
49253,ETE,"M. Carrano",,Dacentrurus,,,13143,
49255,ETE,"M. Carrano",,Suchosaurus,,Suchosaurus,42900,"Cretaceous 2"
49255,ETE,"M. Carrano",,Iguanodon,,Iguanodon,42900,"Cretaceous 2"
49261,ETE,"M. Carrano","n. gen.",Lourinhanosaurus,,,13153,
49262,ETE,"M. Carrano","n. gen.",Draconyx,,,13154,"Jurassic 6"
49263,ETE,"M. Carrano",,Draconyx,,,13154,"Jurassic 6"
49264,ETE,"M. Carrano",,Ceratosaurus,,Ceratosaurus,13156,
49265,ETE,"M. Carrano",,Torvosaurus,,Torvosaurus,13157,"Jurassic 6"
49266,ETE,"M. Carrano",,Lourinhanosaurus,,Theropoda,13161,
49276,ETE,"M. Carrano","n. gen.",Taveirosaurus,"n. gen.",Taveirosaurus,29886,"Cretaceous 8"
49276,ETE,"M. Carrano","n. gen.",Euronychodon,"n. gen.",Euronychodon,29886,"Cretaceous 8"
49304,ETE,"M. Carrano","n. gen.",Dinheirosaurus,,Lourinhasaurus,16622,
49330,PaleoDB,"M. Carrano",,Spinosaurus,,,7054,"Cretaceous 5"
49334,ETE,"M. Carrano","n. gen.",Poekilopleuron,,,13170,"Jurassic 4"
49338,ETE,"M. Carrano","n. gen.",Saurophaganax,"n. gen.",Saurophagus,10389,
49338,ETE,"M. Carrano",?,Camptosaurus,,,10389,
49338,ETE,"M. Carrano",,Stegosaurus,,,10389,
49338,ETE,"M. Carrano",,Barosaurus,,,10389,
49338,ETE,"M. Carrano",,Diplodocus,,,10389,
49338,ETE,"M. Carrano",,Camarasaurus,,,10389,
49338,ETE,"M. Carrano",cf.,Apatosaurus,,Brontosaurus,10389,
49338,ETE,"M. Carrano",,Brachiosaurus,,,10389,
49338,ETE,"M. Carrano",?,Ceratosaurus,,,10389,
49339,ETE,"M. Carrano",,Streptospondylus,,Crocodylia,30114,"Jurassic 5"
49339,ETE,"M. Carrano","n. gen.",Streptospondylus,,,30114,"Jurassic 5"
49342,ETE,"M. Carrano",,Eubrontes,,,19054,"Cretaceous 2"
49343,ETE,"M. Carrano",,Psittacosaurus,,Psittacosaurus,13553,
49343,ETE,"M. Carrano",,Psittacosaurus,?,Psittacosaurus,13553,
49343,ETE,"M. Carrano","n. gen.",Sauroplites,"n. gen.",Sauroplites,13553,
49355,ETE,"M. Carrano",,Segnosaurus,,Segnosauridae,51464,"Cretaceous 7"
49355,ETE,"M. Carrano",,Alectrosaurus,,,51464,"Cretaceous 7"
49356,ETE,"M. Carrano",?,Alectrosaurus,,,13061,"Cretaceous 7"
49356,ETE,"M. Carrano","n. gen.",Alectrosaurus,,,13061,"Cretaceous 7"
49365,ETE,"M. Carrano",,Spheroolithus,,Paraspheroolithes,13181,"Cretaceous 7"
49369,ETE,"M. Carrano",,Alectrosaurus,,,13181,"Cretaceous 7"
49375,ETE,"M. Carrano",,Dakotadon,,Iguanodon,13187,"Cretaceous 1"
49393,ETE,"M. Carrano",,Macroolithus,,,13193,
49394,ETE,"M. Carrano",,Heterodontosaurus,,,43932,"Jurassic 1"
49409,ETE,"M. Carrano","n. gen.",Ekrixinatosaurus,aff.,Tetanurae,24863,"Cretaceous 5"
49411,ETE,"M. Carrano",,Sauropodichnus,,,34274,"Cretaceous 5"
49412,ETE,"M. Carrano",,Abelichnus,,,34274,"Cretaceous 5"
49415,ETE,"M. Carrano","n. gen.",Futalognkosaurus,,Titanosauridae,24873,"Cretaceous 6"
49415,ETE,"M. Carrano",,Unenlagia,,Unenlagia,24873,"Cretaceous 6"
49415,ETE,"M. Carrano",,Megaraptor,,,24873,"Cretaceous 6"
49424,ETE,"M. Carrano","n. gen.",Breviparopus,,,13212,"Jurassic 5"
49501,ETE,"M. Carrano",,Lufengosaurus,,Gyposaurus,17001,"Jurassic 1"
49501,ETE,"M. Carrano",,Sinosaurus,,,17001,"Jurassic 1"
49501,ETE,"M. Carrano",,Yunnanosaurus,,,17001,"Jurassic 1"
49501,ETE,"M. Carrano",,Lufengosaurus,,Lufengosaurus,17001,"Jurassic 1"
49501,ETE,"M. Carrano","n. gen.",Lufengosaurus,,,17001,"Jurassic 1"
49503,ETE,"M. Carrano",,Yunnanosaurus,,,17001,"Jurassic 1"
49503,ETE,"M. Carrano",,Sinosaurus,,,17001,"Jurassic 1"
49503,ETE,"M. Carrano",,Lufengosaurus,,Lufengosaurus,17001,"Jurassic 1"
49503,ETE,"M. Carrano",,Lufengosaurus,,Gyposaurus,17001,"Jurassic 1"
49503,ETE,"M. Carrano",,Lufengosaurus,,,17001,"Jurassic 1"
49523,ETE,"M. Carrano",?,Tyrannosaurus,,,13266,"Cretaceous 8"
49523,ETE,"M. Carrano",,Tyrannosaurus,,,13266,"Cretaceous 8"
49524,ETE,"M. Carrano",,Edmontosaurus,,Agathaumas,17161,"Cretaceous 8"
49524,ETE,"M. Carrano","n. gen.",Polyonax,"n. gen.",Polyonax,17161,"Cretaceous 8"
49524,ETE,"M. Carrano","n. gen.",Cionodon,"n. gen.",Cionodon,17161,"Cretaceous 8"
49527,ETE,"M. Carrano",,Triceratops,,,13266,"Cretaceous 8"
49528,ETE,"M. Carrano",,Ornithomimus,,,13266,"Cretaceous 8"
49528,ETE,"M. Carrano",?,Edmontonia,,,13266,"Cretaceous 8"
49529,ETE,"M. Carrano",,Triceratops,,,13266,"Cretaceous 8"
49535,ETE,"M. Carrano",,Tyrannosaurus,,,13266,"Cretaceous 8"
49536,ETE,"M. Carrano",,Torosaurus,,Triceratops,29242,"Cretaceous 8"
49538,ETE,"M. Carrano",,Tyrannosaurus,,,51520,"Cretaceous 8"
49539,ETE,"M. Carrano",,Tyrannosaurus,,,13266,"Cretaceous 8"
49539,ETE,"M. Carrano",,Edmontonia,,,13266,"Cretaceous 8"
49539,ETE,"M. Carrano",,Pachycephalosaurus,,,13266,"Cretaceous 8"
49547,ETE,"M. Carrano",,Tyrannosaurus,,,13266,"Cretaceous 8"
49550,ETE,"M. Carrano",,Ornithomimus,,,13266,"Cretaceous 8"
49554,ETE,"M. Carrano",,Ornithomimus,,,13266,"Cretaceous 8"
49557,ETE,"M. Carrano","n. gen.",Austroraptor,,Deinonychosauria,13269,
49557,ETE,"M. Carrano",,Sphaerovum,,Sphaerovum,13269,
49557,ETE,"M. Carrano","n. gen.",Bonatitan,,,13269,
49577,ETE,"M. Carrano",,Ceratosaurus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano","n. gen.",Tanycolagreus,,Coelurus,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Gargoyleosaurus,"n. gen.",Ankylosauria,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Camptosaurus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Barosaurus,,Brachiosaurus,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Dryosaurus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Stegosaurus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Apatosaurus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Diplodocus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Camarasaurus,,,12200,"Jurassic 5"
49577,ETE,"M. Carrano",,Allosaurus,,,12200,"Jurassic 5"
49586,ETE,"M. Carrano",,Eubrontes,,,13278,
49587,ETE,"M. Carrano",,Eubrontes,,Grallator,13278,
49587,ETE,"M. Carrano",,Eubrontes,,,13278,
49588,ETE,"M. Carrano",,Eubrontes,,,13278,
49588,ETE,"M. Carrano",,Eubrontes,,Grallator,13278,
49589,ETE,"M. Carrano",,Eubrontes,,,13278,
49590,ETE,"M. Carrano",,Eubrontes,,Grallator,13278,
49590,ETE,"M. Carrano",,Eubrontes,,,13278,
49591,ETE,"M. Carrano",,Eubrontes,,,13278,
49592,ETE,"M. Carrano",,Eubrontes,,,13278,
49592,ETE,"M. Carrano",,Eubrontes,,Grallator,13278,
49593,ETE,"M. Carrano",,Eubrontes,,Grallator,13278,
49593,ETE,"M. Carrano",,Eubrontes,,,13278,
49594,ETE,"M. Carrano",,Eubrontes,,,13278,
49595,ETE,"M. Carrano",,Allosaurus,cf.,Megalosaurus,18403,
49596,ETE,"M. Carrano",?,Camptosaurus,,,14256,
49596,ETE,"M. Carrano",?,Stegosaurus,,,14256,
49596,ETE,"M. Carrano",?,Diplodocus,,,14256,
49596,ETE,"M. Carrano",?,Apatosaurus,,,14256,
49596,ETE,"M. Carrano",,Camarasaurus,,,14256,
49596,ETE,"M. Carrano",,Allosaurus,,,14256,
49597,ETE,"M. Carrano",,Allosaurus,,,14256,
49597,ETE,"M. Carrano",,Camptosaurus,,,14256,
49597,ETE,"M. Carrano",,Apatosaurus,,,14256,
49597,ETE,"M. Carrano",,Diplodocus,,,14256,
49597,ETE,"M. Carrano",?,Camarasaurus,,,14256,
49598,ETE,"M. Carrano",?,Camptosaurus,,,14256,
49614,ETE,"M. Carrano",,Allosaurus,,,13284,
49616,ETE,"M. Carrano",cf.,Sauropelta,,Nodosauridae,30651,
49621,ETE,"M. Carrano",,Apatosaurus,,,13281,"Jurassic 5"
49622,ETE,"M. Carrano",,Camptosaurus,,,13281,
49622,ETE,"M. Carrano",,Barosaurus,,,13281,
49622,ETE,"M. Carrano",,Allosaurus,,,13281,
49623,ETE,"M. Carrano",?,Brachiosaurus,,Brachiosaurus,30651,
49624,ETE,"M. Carrano",,Amphicoelias,,,15193,"Jurassic 5"
49624,ETE,"M. Carrano",,Diplodocus,,Diplodocidae,15193,"Jurassic 5"
49624,ETE,"M. Carrano",,Allosaurus,,,15193,"Jurassic 5"
49625,ETE,"M. Carrano",,Apatosaurus,,,42580,"Jurassic 6"
49626,ETE,"M. Carrano",?,Stegosaurus,,,41026,
49626,ETE,"M. Carrano",?,Camarasaurus,,,41026,
49626,ETE,"M. Carrano",,Allosaurus,,,41026,
49627,ETE,"M. Carrano",,Stegosaurus,,,13292,
49627,ETE,"M. Carrano",,Apatosaurus,,,13292,
49627,ETE,"M. Carrano",,Diplodocus,,,13292,
49627,ETE,"M. Carrano",,Camarasaurus,,,13292,
49627,ETE,"M. Carrano",,Allosaurus,,,13292,
49627,ETE,"M. Carrano","n. gen.",Torvosaurus,"n. gen.",Edmarka,13292,
49628,ETE,"M. Carrano",,Stegosaurus,,,13292,
49628,ETE,"M. Carrano",,Apatosaurus,,,13292,
49628,ETE,"M. Carrano",,Camarasaurus,,,13292,
49628,ETE,"M. Carrano",,Allosaurus,,,13292,
49628,ETE,"M. Carrano",,Torvosaurus,,Edmarka,13292,
49629,ETE,"M. Carrano",,Drinker,,,10653,"Jurassic 6"
49630,ETE,"M. Carrano",,Allosaurus,,,13295,"Jurassic 6"
49630,ETE,"M. Carrano",,Apatosaurus,,,13295,"Jurassic 6"
49630,ETE,"M. Carrano",,Camarasaurus,,,13295,"Jurassic 6"
49631,ETE,"M. Carrano",,Allosaurus,,,13295,
49631,ETE,"M. Carrano",,Barosaurus,,,13295,
49631,ETE,"M. Carrano",,Camarasaurus,,,13295,
49633,ETE,"M. Carrano",,Camarasaurus,,Sauropoda,13295,
49634,ETE,"M. Carrano",?,Barosaurus,,,13295,
49636,ETE,"M. Carrano",,Allosaurus,,,5792,
49636,ETE,"M. Carrano",,Apatosaurus,,,5792,
49636,ETE,"M. Carrano",,Camarasaurus,,,5792,
49636,ETE,"M. Carrano",,Stegosaurus,,,5792,
49636,ETE,"M. Carrano",,Dryosaurus,,,5792,
49637,ETE,"M. Carrano",,Barosaurus,,,13295,
49651,ETE,"M. Carrano","n. gen.",Ultrasaurus,"n. gen.",Ultrasaurus,37401,
49652,ETE,"M. Carrano",,Ceratosaurus,,Ceratosaurus,15268,
49653,ETE,"M. Carrano",,Ornithopsis,,Ornithopsis,14128,"Jurassic 5"
49659,ETE,"M. Carrano",,Megaloolithus,,Megaloolithus,13315,"Cretaceous 8"
49772,ETE,"M. Carrano",,Kunmingosaurus,"n. gen.",Lufengosaurus,24297,"Jurassic 1"
49773,ETE,"M. Carrano",,Yunnanosaurus,,,12541,"Jurassic 1"
49773,ETE,"M. Carrano",,Yunnanosaurus,,,12541,"Jurassic 1"
49773,ETE,"M. Carrano","n. gen.",Yunnanosaurus,,,12541,"Jurassic 1"
49773,ETE,"M. Carrano",cf.,Sinosaurus,,,12541,"Jurassic 1"
49773,ETE,"M. Carrano","n. gen.",Sinosaurus,,,12541,"Jurassic 1"
49773,ETE,"M. Carrano","n. gen.",Pachysuchus,"n. gen.",Pachysuchus,12541,"Jurassic 1"
49773,ETE,"M. Carrano",,Lufengosaurus,,Lufengosaurus,12541,"Jurassic 1"
49773,ETE,"M. Carrano",,Lufengosaurus,,,12541,"Jurassic 1"
49773,ETE,"M. Carrano",,Lufengosaurus,,Gyposaurus,12541,"Jurassic 1"
49775,ETE,"M. Carrano",,Sinosaurus,,,43938,"Jurassic 1"
49776,ETE,"M. Carrano",,Lufengosaurus,,Saurischia,17001,"Jurassic 1"
49778,ETE,"M. Carrano","n. gen.",Tawasaurus,"n. gen.",Tawasaurus,25948,"Jurassic 1"
49779,ETE,"M. Carrano","n. gen.",Chinshakiangosaurus,,,13360,"Jurassic 1"
49780,ETE,"M. Carrano",,Lufengosaurus,,Anchisaurus,13360,
49782,ETE,"M. Carrano",,Sanpasaurus,,Sanpasaurus,13360,
49790,ETE,"M. Carrano","n. gen.",Yangchuanosaurus,,,29352,"Jurassic 5"
49792,ETE,"M. Carrano",,Mamenchisaurus,,Mamenchisaurus,15533,
49793,ETE,"M. Carrano",cf.,Szechuanosaurus,cf.,Szechuanosaurus,13360,
49793,ETE,"M. Carrano",,Chiayusaurus,,Chiayusaurus,13360,
49797,ETE,"M. Carrano",,Psittacosaurus,,Psittacosaurus,13360,
49798,ETE,"M. Carrano","n. gen.",Nurosaurus,"n. gen.",Nurosaurus,13360,
49800,ETE,"M. Carrano",,Tarbosaurus,,Tyrannosaurus,9256,"Cretaceous 7"
49817,ETE,"M. Carrano","n. gen.",Wuerhosaurus,,,13379,
49817,ETE,"M. Carrano","n. gen.",Kelmayisaurus,,,13379,
49820,ETE,"M. Carrano",aff.,Megalosaurus,,,38687,"Jurassic 6"
50052,ETE,"M. Carrano","n. gen.",Falcarius,,Therizinosauroidea,16819,"Cretaceous 2"
50082,ETE,"M. Carrano",,Triceratops,,,13456,"Cretaceous 8"
50082,ETE,"M. Carrano",,Trachodon,,,13456,"Cretaceous 8"
50083,ETE,"M. Carrano","n. gen.",Brachyceratops,"n. gen.",Brachyceratops,13459,"Cretaceous 7"
50084,ETE,"M. Carrano",,Thescelosaurus,,,12059,"Cretaceous 8"
50085,ETE,"M. Carrano",,Thescelosaurus,,,13458,"Cretaceous 8"
50086,ETE,"M. Carrano",,Triceratops,,,13463,"Cretaceous 8"
50087,ETE,"M. Carrano",,Triceratops,,,12304,"Cretaceous 8"
50088,ETE,"M. Carrano",,Edmontosaurus,,,13466,"Cretaceous 8"
50291,ETE,"M. Carrano",cf.,Polacanthus,cf.,Hylaeosaurus,13501,"Cretaceous 2"
50291,ETE,"M. Carrano",,Hypsilophodon,,,13501,"Cretaceous 2"
50291,ETE,"M. Carrano","""",Valdosaurus,"""",Camptosaurus,13501,"Cretaceous 2"
50305,ETE,"M. Carrano","n. gen.",Saurexallopus,"n. gen.",Exallopus,13510,"Cretaceous 8"
50306,ETE,"M. Carrano",,Saurexallopus,,Exallopus,13510,"Cretaceous 8"
50308,ETE,"M. Carrano",?,Mamenchisaurus,,,13513,
50347,PaleoDB,"M. Carrano",,Tenontosaurus,,,13525,"Cretaceous 4"
50348,ETE,"M. Carrano",,Tenontosaurus,,,13525,"Cretaceous 4"
50349,ETE,"M. Carrano",,Sauropelta,,,13525,"Cretaceous 4"
50350,ETE,"M. Carrano",?,Tenontosaurus,,,13525,"Cretaceous 4"
50352,ETE,"M. Carrano",,Deinonychus,,,13525,
50353,ETE,"M. Carrano",,Sauropelta,,,13525,"Cretaceous 4"
50354,ETE,"M. Carrano",,Tenontosaurus,,,13525,"Cretaceous 4"
50355,ETE,"M. Carrano",,Tenontosaurus,,,13525,"Cretaceous 4"
50355,ETE,"M. Carrano",,Deinonychus,,,13525,"Cretaceous 4"
50467,ETE,"M. Carrano",,Confuciusornis,,,13533,
50467,ETE,"M. Carrano",,Psittacosaurus,,,13533,
50468,ETE,"M. Carrano",,Confuciusornis,,,13533,
50469,ETE,"M. Carrano",,Psittacosaurus,,,13533,
50469,ETE,"M. Carrano",,Confuciusornis,,,13533,
50469,ETE,"M. Carrano",,Sinosauropteryx,,,13533,
50470,ETE,"M. Carrano",,Sinosauropteryx,,,13533,
