collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
123226,PaleoDB,"M. Uhen",,Choneziphius,,Proroziphius,12638,"Cenozoic 6"
123227,PaleoDB,"M. Uhen",,Belemnoziphius,,,12638,"Cenozoic 6"
123227,PaleoDB,"M. Uhen","n. gen.",Eboroziphius,"n. gen.",Eboroziphius,12638,"Cenozoic 6"
123227,PaleoDB,"M. Uhen",,Choneziphius,,,12638,"Cenozoic 6"
123227,PaleoDB,"M. Uhen",,Choneziphius,,,12638,"Cenozoic 6"
123588,PaleoDB,"M. Uhen",,Astadelphis,,,39772,"Cenozoic 6"
123861,PaleoDB,"M. Uhen","n. gen.",Meherrinia,,,39849,"Cenozoic 6"
123919,PaleoDB,"M. Uhen",,Basilosaurus,,,39903,"Cenozoic 3"
123975,PaleoDB,"M. Uhen",,Inia,,,39927,"Cenozoic 6"
124382,PaleoDB,"M. Uhen",,Balaenoptera,,,41116,
124707,PaleoDB,"M. Uhen",,Zygorhiza,,,8335,"Cenozoic 3"
124711,PaleoDB,"M. Uhen",,Squalodon,,,40349,"Cenozoic 5"
124766,PaleoDB,"M. Uhen",,Heterocetus,,Heterocetus,40371,"Cenozoic 5"
124766,PaleoDB,"M. Uhen",,Diorocetus,,,40371,"Cenozoic 5"
124766,PaleoDB,"M. Uhen",,Amphicetus,,,40371,"Cenozoic 5"
124990,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124991,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124992,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124993,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124994,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124995,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124996,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124997,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124998,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
124999,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125000,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125001,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125002,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125003,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125004,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125005,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125006,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125008,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125010,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125013,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125014,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125015,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125016,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125017,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125019,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125020,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125021,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125022,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125023,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125025,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125026,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125028,PaleoDB,"M. Uhen",,Dorudon,,,10457,"Cenozoic 3"
125083,PaleoDB,"M. Uhen",,Leucopleurus,,,40556,
127117,PaleoDB,"M. Uhen","n. gen.",Crenatocetus,,,28282,
127196,PaleoDB,"M. Uhen",,Remingtonocetus,,,41379,"Cenozoic 2"
127489,PaleoDB,"M. Uhen",,Septidelphis,,Stenella,41537,"Cenozoic 6"
131804,PaleoDB,"M. Uhen",,Basilosaurus,,,42488,"Cenozoic 3"
131832,PaleoDB,"M. Uhen",,Basilosaurus,,,42488,"Cenozoic 3"
131909,PaleoDB,"M. Uhen",,Zygorhiza,,,42488,"Cenozoic 3"
131910,PaleoDB,"M. Uhen",,Zygorhiza,,,42488,"Cenozoic 3"
131913,PaleoDB,"M. Uhen",,Basilosaurus,,,42488,
132381,PaleoDB,"M. Uhen",,Basilotritus,,Basilosauridae,42656,"Cenozoic 3"
132393,PaleoDB,"M. Uhen","n. gen.",Basilotritus,,,42656,"Cenozoic 3"
132660,PaleoDB,"M. Uhen",,Basilosaurus,,,42488,"Cenozoic 3"
132664,PaleoDB,"M. Uhen",,Basilotritus,,Eocetus,42488,"Cenozoic 3"
132820,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,42766,"Cenozoic 3"
132822,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,42766,"Cenozoic 3"
132823,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,42766,"Cenozoic 3"
132824,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,42766,"Cenozoic 3"
132825,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,12023,"Cenozoic 3"
132843,PaleoDB,"M. Uhen",,Zygorhiza,,,12023,"Cenozoic 3"
133430,PaleoDB,"M. Uhen","n. gen.",Pterophocaena,,,42985,"Cenozoic 6"
133431,PaleoDB,"M. Uhen","n. gen.",Archaeophocaena,,,42987,"Cenozoic 6"
133431,PaleoDB,"M. Uhen","n. gen.",Miophocaena,,,42987,"Cenozoic 6"
133432,PaleoDB,"M. Uhen",aff.,Tursiops,,,42988,"Cenozoic 6"
133497,PaleoDB,"M. Uhen",,Parietobalaena,,,42996,"Cenozoic 5"
133497,PaleoDB,"M. Uhen",,Parietobalaena,,,42996,"Cenozoic 5"
134300,PaleoDB,"M. Uhen","n. gen.",Carolinacetus,,,14111,"Cenozoic 3"
134301,PaleoDB,"M. Uhen","n. gen.",Kurdalagonus,,,43198,"Cenozoic 5"
134303,PaleoDB,"M. Uhen",,Kurdalagonus,,,43198,"Cenozoic 5"
134303,PaleoDB,"M. Uhen",,Kurdalagonus,,,43198,"Cenozoic 5"
135787,PaleoDB,"M. Uhen",,Basilosaurus,,,15087,"Cenozoic 3"
137757,PaleoDB,"M. Uhen",,Basilotritus,,Eocetus,44050,
138667,PaleoDB,"M. Uhen",,Basilosaurus,,,44423,"Cenozoic 3"
138669,PaleoDB,"M. Uhen",,Parietobalaena,,,44426,"Cenozoic 5"
140009,PaleoDB,"M. Uhen",,Balaena,,,45188,"Cenozoic 6"
141002,PaleoDB,"M. Uhen",,Basilotritus,,,45798,"Cenozoic 3"
141506,PaleoDB,"M. Uhen",,Herpetocetus,,,45997,"Cenozoic 6"
141838,PaleoDB,"M. Uhen",aff.,Ziphirostrum,,,46079,"Cenozoic 5"
141838,PaleoDB,"M. Uhen",,Tusciziphius,,,46079,"Cenozoic 5"
141838,PaleoDB,"M. Uhen",,Choneziphius,,,46079,"Cenozoic 5"
141840,PaleoDB,"M. Uhen",aff.,Caviziphius,,,46079,"Cenozoic 5"
141840,PaleoDB,"M. Uhen",,Tusciziphius,,,46079,"Cenozoic 5"
141841,PaleoDB,"M. Uhen","n. gen.",Imocetus,,,46079,"Cenozoic 5"
141841,PaleoDB,"M. Uhen","n. gen.",Globicetus,,,46079,"Cenozoic 5"
141841,PaleoDB,"M. Uhen",,Tusciziphius,,,46079,"Cenozoic 5"
141842,PaleoDB,"M. Uhen",,Globicetus,,,46079,"Cenozoic 5"
141843,PaleoDB,"M. Uhen",,Globicetus,,,46079,"Cenozoic 5"
142149,PaleoDB,"M. Uhen",,Schizodelphis,,,46176,
142149,PaleoDB,"M. Uhen",,Hadrodelphis,,,46176,
143370,PaleoDB,"M. Uhen","n. gen.",Vampalus,,,46451,
146855,PaleoDB,"M. Uhen","n. gen.",Notoziphius,,,47424,"Cenozoic 6"
148396,PaleoDB,"M. Uhen",,Eurhinodelphis,,,47649,"Cenozoic 5"
148396,PaleoDB,"M. Uhen","n. gen.",Orycterocetus,"n. gen.",Gargantuodon,47649,"Cenozoic 5"
148396,PaleoDB,"M. Uhen",,Nannolithax,,,47649,"Cenozoic 5"
148396,PaleoDB,"M. Uhen",,Schizodelphis,,,47649,"Cenozoic 5"
148401,PaleoDB,"M. Uhen",,Orycterocetus,,,47649,"Cenozoic 5"
148401,PaleoDB,"M. Uhen",,Squalodelphis,,,47649,"Cenozoic 5"
148401,PaleoDB,"M. Uhen",,Hadrodelphis,,,47649,"Cenozoic 5"
148401,PaleoDB,"M. Uhen",,Schizodelphis,,,47649,"Cenozoic 5"
148402,PaleoDB,"M. Uhen",,Squalodon,,,15322,
148403,PaleoDB,"M. Uhen",,Orycterocetus,,,15322,
148404,PaleoDB,"M. Uhen",,Orycterocetus,,,15322,
148405,PaleoDB,"M. Uhen",,Orycterocetus,,,15322,
149603,PaleoDB,"M. Uhen",,Balaenula,,,47931,"Cenozoic 6"
149814,PaleoDB,"M. Uhen",,Africanacetus,,,47988,
150038,PaleoDB,"M. Uhen",,Scaldicetus,,,48045,"Cenozoic 6"
150039,PaleoDB,"M. Uhen",,Scaldicetus,,,48045,"Cenozoic 6"
152256,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
152864,,"M. Uhen","n. gen.",Brandtocetus,,,50318,"Cenozoic 5"
152869,,"M. Uhen",,Brandtocetus,,,50318,"Cenozoic 5"
152907,,"M. Uhen",,Cetotherium,,,50318,"Cenozoic 5"
152909,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
153047,,"M. Uhen",,Squalodon,,,24838,
153704,,"M. Uhen",?,Balaenoptera,,,49737,"Cenozoic 6"
153705,,"M. Uhen",?,Balaenoptera,,,49737,"Cenozoic 6"
153706,,"M. Uhen","n. gen.",Papahu,,,49776,"Cenozoic 5"
153707,,"M. Uhen",,Balaena,,,49778,"Cenozoic 6"
153708,,"M. Uhen",,Pterobalaena,,Balaenoptera,49778,"Cenozoic 6"
153708,,"M. Uhen",,Cetotherium,,,49778,"Cenozoic 6"
153709,,"M. Uhen",,Balaenoptera,,,49778,"Cenozoic 6"
153710,,"M. Uhen",,Pterobalaena,,Balaenoptera,49778,"Cenozoic 6"
153711,,"M. Uhen",,Pterobalaena,,Balaenoptera,49778,"Cenozoic 6"
153755,,"M. Uhen",,Masracetus,,,6026,"Cenozoic 3"
153831,,"M. Uhen",,Pseudorca,,Pseudorca,49904,"Cenozoic 6"
154110,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154153,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154154,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154155,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154156,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154157,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154223,,"M. Uhen",,Eschrichtius,,,12589,"Cenozoic 6"
154229,,"M. Uhen",,Tursiops,,Tursiops,50061,
154316,,"M. Uhen",,Inia,,,50156,
154642,,"M. Uhen",,Odobenocetops,,,50270,"Cenozoic 6"
154690,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154720,,"M. Uhen",,Balaenoptera,,,2613,"Cenozoic 6"
154720,,"M. Uhen",,Ninoziphius,,,2613,"Cenozoic 6"
154720,,"M. Uhen",,Mesoplodon,,,2613,"Cenozoic 6"
154720,,"M. Uhen",,Goniodelphis,,,2613,"Cenozoic 6"
154905,,"M. Uhen","n. gen.",Cotylocara,,,50416,"Cenozoic 4"
154906,,"M. Uhen","n. gen.",Semirostrum,,,50418,"Cenozoic 6"
154907,,"M. Uhen",,Semirostrum,,,50418,"Cenozoic 6"
154908,,"M. Uhen",,Semirostrum,,,50418,"Cenozoic 6"
154930,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154931,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154932,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154933,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154934,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154935,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154938,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
154939,,"M. Uhen",,Herpetocetus,,,49971,"Cenozoic 6"
156031,,"M. Uhen",,Agorophius,,,43401,"Cenozoic 4"
